H,18.032626,-66.03598,114.1,2019-08-06 16:37:41+00:00,2019-08-05 18:40:25+00:00,102.10799999999999,0.0007255127875729374
"H, 5m to the right",18.03225,-66.035306,107.4,2019-08-06 16:20:39+00:00,2019-08-06 16:20:39+00:00,103.632,0.0010726880547947159
"Meter/Former Leak, Fixed?",18.033641,-66.032658,102.2,2019-08-06 16:53:24+00:00,2019-08-06 16:53:24+00:00,103.632,0.0012261524520418583
"H, 5m to the right",18.03225,-66.035306,107.4,2019-08-06 16:20:39+00:00,2019-08-06 16:20:39+00:00,105.156,0.0007993987362925939
H,18.034886,-66.029851,119.8,2019-08-05 18:20:33+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.031406,-66.029193,69.0,2019-08-05 18:22:22+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.031303,-66.02983,79.0,2019-08-05 18:22:47+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.032336,-66.031536,100.8,2019-08-05 18:24:15+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.032601,-66.03179,104.8,2019-08-05 18:24:21+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.03314,-66.032278,108.8,2019-08-05 18:24:46+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.032451,-66.03325,77.7,2019-08-05 18:30:00+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.03231,-66.035111,102.8,2019-08-05 18:30:53+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.032053,-66.03563,106.7,2019-08-05 18:31:22+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.036055,-66.034658,80.0,2019-08-05 18:40:05+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.036936,-66.033105,102.1,2019-08-05 18:40:25+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.042095,-66.034211,104.0,2019-08-05 18:42:57+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.042583,-66.033816,108.7,2019-08-05 18:43:17+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.044216,-66.029296,181.1,2019-08-05 18:48:26+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.044168,-66.028608,204.3,2019-08-05 18:48:58+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.043835,-66.02807,231.0,2019-08-05 18:50:21+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.043275,-66.030203,190.0,2019-08-05 18:58:31+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.0432,-66.030773,186.0,2019-08-05 18:58:48+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.04245,-66.03237,159.5,2019-08-05 18:59:41+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.041798,-66.032968,142.0,2019-08-05 19:00:05+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.047111,-66.040886,142.5,2019-08-05 19:04:59+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.04712,-66.041228,144.5,2019-08-05 19:05:03+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.056561,-66.034913,174.9,2019-08-05 19:14:38+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.044081,-66.040173,118.9,2019-08-06 15:52:03+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.044111,-66.040828,128.8,2019-08-06 15:53:16+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.032041,-66.03555,110.0,2019-08-06 16:21:53+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.032023,-66.035825,116.6,2019-08-06 16:23:45+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
H,18.032626,-66.03598,114.1,2019-08-06 16:37:41+00:00,2019-08-05 18:31:22+00:00,106.68,0.0008726022693429394
4H Above,18.032046,-66.035641,107.6,2019-08-05 18:31:58+00:00,2019-08-05 18:31:58+00:00,106.68,0.0014507317345834143
Open Pipe and Septic Tank,18.032063,-66.035688,109.5,2019-08-06 16:22:42+00:00,2019-08-06 16:22:42+00:00,106.68,0.0012628058978458884
H,18.034886,-66.029851,119.8,2019-08-05 18:20:33+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.031406,-66.029193,69.0,2019-08-05 18:22:22+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.031303,-66.02983,79.0,2019-08-05 18:22:47+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.032336,-66.031536,100.8,2019-08-05 18:24:15+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.032601,-66.03179,104.8,2019-08-05 18:24:21+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.03314,-66.032278,108.8,2019-08-05 18:24:46+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.032451,-66.03325,77.7,2019-08-05 18:30:00+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.03231,-66.035111,102.8,2019-08-05 18:30:53+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.032053,-66.03563,106.7,2019-08-05 18:31:22+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.036055,-66.034658,80.0,2019-08-05 18:40:05+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.036936,-66.033105,102.1,2019-08-05 18:40:25+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.042095,-66.034211,104.0,2019-08-05 18:42:57+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.042583,-66.033816,108.7,2019-08-05 18:43:17+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.044216,-66.029296,181.1,2019-08-05 18:48:26+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.044168,-66.028608,204.3,2019-08-05 18:48:58+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.043835,-66.02807,231.0,2019-08-05 18:50:21+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.043275,-66.030203,190.0,2019-08-05 18:58:31+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.0432,-66.030773,186.0,2019-08-05 18:58:48+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
